0	0	1338608.1
0	1000000	201053.19
1000000	1000000	999648.6
0	2000000	50465.16
1000000	2000000	285561.25
2000000	2000000	931931.0
0	3000000	29599.648
1000000	3000000	62919.176
2000000	3000000	197962.92
3000000	3000000	890580.0
0	4000000	10229.022
1000000	4000000	18028.809
2000000	4000000	32017.361
3000000	4000000	202644.73
4000000	4000000	813655.4
0	5000000	7267.5615
1000000	5000000	11944.048
2000000	5000000	19115.5
3000000	5000000	34732.69
4000000	5000000	202120.36
5000000	5000000	892243.6
0	6000000	9533.711
1000000	6000000	11863.655
2000000	6000000	16438.281
3000000	6000000	30245.943
4000000	6000000	71372.77
5000000	6000000	172029.33
6000000	6000000	870576.94
0	7000000	6312.761
1000000	7000000	9451.707
2000000	7000000	12883.018
3000000	7000000	18671.373
4000000	7000000	43690.31
5000000	7000000	61641.77
6000000	7000000	181520.16
7000000	7000000	888355.44
0	8000000	8157.29
1000000	8000000	11162.226
2000000	8000000	14259.468
3000000	8000000	22778.264
4000000	8000000	28092.154
5000000	8000000	29454.486
6000000	8000000	56905.566
7000000	8000000	135023.52
8000000	8000000	878402.3
0	9000000	9840.995
1000000	9000000	9057.738
2000000	9000000	10514.15
3000000	9000000	20825.766
4000000	9000000	16602.512
5000000	9000000	16155.372
6000000	9000000	27250.115
7000000	9000000	34529.81
8000000	9000000	183883.1
9000000	9000000	975284.75
0	10000000	6550.044
1000000	10000000	9283.3
2000000	10000000	11646.319
3000000	10000000	15425.44
4000000	10000000	17472.219
5000000	10000000	17845.041
6000000	10000000	23199.55
7000000	10000000	31485.062
8000000	10000000	61100.035
9000000	10000000	192639.44
10000000	10000000	830815.7
0	11000000	5652.205
1000000	11000000	8511.443
2000000	11000000	11628.249
3000000	11000000	13971.939
4000000	11000000	16624.098
5000000	11000000	15509.855
6000000	11000000	18702.434
7000000	11000000	23265.273
8000000	11000000	37527.383
9000000	11000000	41766.29
10000000	11000000	197267.38
11000000	11000000	819764.0
0	12000000	4091.4724
1000000	12000000	7535.3184
2000000	12000000	10800.567
3000000	12000000	10940.956
4000000	12000000	17596.064
5000000	12000000	17158.99
6000000	12000000	17188.133
7000000	12000000	23381.371
8000000	12000000	26623.957
9000000	12000000	23644.904
10000000	12000000	69002.54
11000000	12000000	198931.31
12000000	12000000	778537.25
0	13000000	4290.1045
1000000	13000000	6335.6616
2000000	13000000	8256.842
3000000	13000000	10749.504
4000000	13000000	16736.85
5000000	13000000	17034.83
6000000	13000000	17551.455
7000000	13000000	20903.166
8000000	13000000	21496.377
9000000	13000000	19834.68
10000000	13000000	35126.766
11000000	13000000	55676.246
12000000	13000000	182668.67
