19000000	19000000	914374.3
19000000	20000000	145848.64
20000000	20000000	661423.9
19000000	21000000	25296.193
20000000	21000000	191658.69
21000000	21000000	679132.5
19000000	22000000	29525.695
20000000	22000000	44714.277
21000000	22000000	137222.39
22000000	22000000	644156.2
19000000	23000000	30063.045
20000000	23000000	29393.758
21000000	23000000	55967.156
22000000	23000000	210336.64
23000000	23000000	599678.06
19000000	24000000	9457.843
20000000	24000000	24082.434
21000000	24000000	37735.336
22000000	24000000	46848.53
23000000	24000000	131890.05
24000000	24000000	716620.44
19000000	25000000	15203.09
20000000	25000000	21134.445
21000000	25000000	24562.951
22000000	25000000	22911.824
23000000	25000000	35476.703
24000000	25000000	134535.95
25000000	25000000	683200.4
19000000	26000000	13645.171
20000000	26000000	14111.666
21000000	26000000	14366.043
22000000	26000000	19061.982
23000000	26000000	27354.473
24000000	26000000	29563.637
25000000	26000000	107828.23
26000000	26000000	634536.0
19000000	27000000	7943.411
20000000	27000000	11810.701
21000000	27000000	12230.783
22000000	27000000	12337.467
23000000	27000000	15907.403
24000000	27000000	21425.354
25000000	27000000	48981.434
26000000	27000000	170006.38
27000000	27000000	600717.06
19000000	28000000	5655.3643
20000000	28000000	12120.577
21000000	28000000	11776.296
22000000	28000000	10250.953
23000000	28000000	10901.493
24000000	28000000	17700.57
25000000	28000000	30109.592
26000000	28000000	44676.547
27000000	28000000	193935.67
28000000	28000000	611618.8
19000000	29000000	13014.704
20000000	29000000	10942.734
21000000	29000000	9749.556
22000000	29000000	12524.327
23000000	29000000	15152.796
24000000	29000000	12871.29
25000000	29000000	20363.44
26000000	29000000	37887.12
27000000	29000000	56052.797
28000000	29000000	194462.64
29000000	29000000	621885.25
19000000	30000000	5965.268
20000000	30000000	11445.955
21000000	30000000	10631.749
22000000	30000000	9393.659
23000000	30000000	9783.92
24000000	30000000	13862.082
25000000	30000000	19466.51
26000000	30000000	22661.963
27000000	30000000	29680.01
28000000	30000000	43880.176
29000000	30000000	93870.07
30000000	30000000	649744.56
19000000	31000000	6497.396
20000000	31000000	11184.655
21000000	31000000	10446.841
22000000	31000000	9312.693
23000000	31000000	9597.023
24000000	31000000	12966.477
25000000	31000000	17017.018
26000000	31000000	18170.436
27000000	31000000	21169.123
28000000	31000000	26074.723
29000000	31000000	38285.9
30000000	31000000	212146.27
31000000	31000000	615108.4
19000000	32000000	7180.6455
20000000	32000000	10377.068
21000000	32000000	9416.756
22000000	32000000	9261.176
23000000	32000000	10060.5
24000000	32000000	10375.72
25000000	32000000	13091.035
26000000	32000000	16083.063
27000000	32000000	14905.868
28000000	32000000	15452.275
29000000	32000000	23406.48
30000000	32000000	33052.61
31000000	32000000	101709.6
32000000	32000000	602588.0
19000000	33000000	4140.5786
20000000	33000000	9806.505
21000000	33000000	9086.885
22000000	33000000	7439.0703
23000000	33000000	6529.0757
24000000	33000000	9853.973
25000000	33000000	9648.727
26000000	33000000	7665.815
27000000	33000000	8574.374
28000000	33000000	11247.594
29000000	33000000	10413.018
30000000	33000000	17919.105
31000000	33000000	27187.328
32000000	33000000	143127.36
33000000	33000000	658900.75
19000000	34000000	7141.642
20000000	34000000	8287.142
21000000	34000000	6978.74
22000000	34000000	8175.6167
23000000	34000000	8286.659
24000000	34000000	7177.4785
25000000	34000000	7901.0703
26000000	34000000	9283.204
27000000	34000000	8079.7827
28000000	34000000	8401.515
29000000	34000000	11902.857
30000000	34000000	13164.74
31000000	34000000	20372.742
32000000	34000000	60725.61
33000000	34000000	194491.9
34000000	34000000	544479.1
19000000	35000000	11564.564
20000000	35000000	6933.325
21000000	35000000	5331.902
22000000	35000000	8439.963
23000000	35000000	9965.587
24000000	35000000	5503.5767
25000000	35000000	6533.574
26000000	35000000	10935.508
27000000	35000000	7826.766
28000000	35000000	6611.546
29000000	35000000	14066.698
30000000	35000000	10235.307
31000000	35000000	17178.322
32000000	35000000	41858.97
33000000	35000000	52103.73
34000000	35000000	197393.56
35000000	35000000	595095.5
19000000	36000000	12225.263
20000000	36000000	7936.964
21000000	36000000	6072.6597
22000000	36000000	8993.319
23000000	36000000	10911.757
24000000	36000000	6101.544
25000000	36000000	7530.7354
26000000	36000000	12196.713
27000000	36000000	8925.296
28000000	36000000	7263.0625
29000000	36000000	14002.199
30000000	36000000	10700.579
31000000	36000000	15485.597
32000000	36000000	28510.387
33000000	36000000	23976.281
34000000	36000000	58588.48
35000000	36000000	126297.625
36000000	36000000	532114.94
19000000	37000000	9794.926
20000000	37000000	9203.53
21000000	37000000	6903.92
22000000	37000000	8646.547
23000000	37000000	9708.897
24000000	37000000	6686.025
25000000	37000000	8215.41
26000000	37000000	10948.085
27000000	37000000	8532.309
28000000	37000000	7351.944
29000000	37000000	11586.813
30000000	37000000	10055.395
31000000	37000000	12737.4
32000000	37000000	17837.832
33000000	37000000	13713.009
34000000	37000000	21910.324
35000000	37000000	31346.025
36000000	37000000	149322.81
37000000	37000000	535742.44
19000000	38000000	10317.261
20000000	38000000	6410.96
21000000	38000000	4926.1313
22000000	38000000	7475.041
23000000	38000000	9349.333
24000000	38000000	4768.6313
25000000	38000000	5904.355
26000000	38000000	9024.861
27000000	38000000	6419.9565
28000000	38000000	5263.1836
29000000	38000000	9945.618
30000000	38000000	6832.156
31000000	38000000	8452.854
32000000	38000000	12358.859
33000000	38000000	8060.082
34000000	38000000	14866.428
35000000	38000000	24008.951
36000000	38000000	52031.625
37000000	38000000	142280.25
38000000	38000000	605585.56
19000000	39000000	6097.899
20000000	39000000	7541.589
21000000	39000000	6633.3096
22000000	39000000	6921.4077
23000000	39000000	7915.848
24000000	39000000	6766.2036
25000000	39000000	7845.747
26000000	39000000	9290.761
27000000	39000000	7668.076
28000000	39000000	6894.598
29000000	39000000	9058.729
30000000	39000000	8773.801
31000000	39000000	10091.371
32000000	39000000	13411.728
33000000	39000000	9837.179
34000000	39000000	13162.551
35000000	39000000	15902.403
36000000	39000000	33299.582
37000000	39000000	77371.96
38000000	39000000	155709.4
39000000	39000000	525201.2
19000000	40000000	3531.631
20000000	40000000	6586.205
21000000	40000000	6545.459
22000000	40000000	5346.0923
23000000	40000000	5553.2544
24000000	40000000	7402.206
25000000	40000000	8251.46
26000000	40000000	7217.6445
27000000	40000000	6845.6924
28000000	40000000	6878.925
29000000	40000000	7062.6094
30000000	40000000	8544.986
31000000	40000000	9763.433
32000000	40000000	10170.181
33000000	40000000	9853.122
34000000	40000000	9137.25
35000000	40000000	8460.745
36000000	40000000	13927.608
37000000	40000000	22000.828
38000000	40000000	25266.186
39000000	40000000	142829.4
40000000	40000000	589798.06
19000000	41000000	2150.6985
20000000	41000000	7533.8184
21000000	41000000	7798.681
22000000	41000000	4966.294
23000000	41000000	4297.609
24000000	41000000	8511.683
25000000	41000000	8139.0874
26000000	41000000	4927.481
27000000	41000000	6131.2812
28000000	41000000	7582.5815
29000000	41000000	5635.8833
30000000	41000000	8709.853
31000000	41000000	9631.332
32000000	41000000	8654.535
33000000	41000000	12228.969
34000000	41000000	7558.9956
35000000	41000000	5063.513
36000000	41000000	6896.789
37000000	41000000	11672.397
38000000	41000000	10609.198
39000000	41000000	34509.477
40000000	41000000	218607.77
41000000	41000000	616924.44
19000000	42000000	1637.5516
20000000	42000000	6282.3545
21000000	42000000	6754.8447
22000000	42000000	3940.4595
23000000	42000000	3344.7961
24000000	42000000	7182.276
25000000	42000000	7044.5215
26000000	42000000	4253.1206
27000000	42000000	5006.832
28000000	42000000	6481.8906
29000000	42000000	4583.832
30000000	42000000	7068.1206
31000000	42000000	7234.5723
32000000	42000000	6760.9727
33000000	42000000	9308.568
34000000	42000000	5537.6895
35000000	42000000	3583.2932
36000000	42000000	4799.9507
37000000	42000000	6744.6006
38000000	42000000	5938.124
39000000	42000000	12356.897
40000000	42000000	25623.07
41000000	42000000	150354.77
42000000	42000000	718644.8
19000000	43000000	2375.8567
20000000	43000000	5230.2666
21000000	43000000	5189.9517
22000000	43000000	4152.586
23000000	43000000	4008.8564
24000000	43000000	6274.9985
25000000	43000000	6798.4326
26000000	43000000	5655.784
27000000	43000000	5610.4688
28000000	43000000	5893.06
29000000	43000000	5284.331
30000000	43000000	6689.3887
31000000	43000000	6954.9854
32000000	43000000	6960.528
33000000	43000000	6886.081
34000000	43000000	5596.2505
35000000	43000000	4710.7153
36000000	43000000	6155.478
37000000	43000000	7913.998
38000000	43000000	7681.13
39000000	43000000	13074.949
40000000	43000000	18750.902
41000000	43000000	34876.83
42000000	43000000	170151.48
43000000	43000000	625110.44
19000000	44000000	3458.6895
20000000	44000000	4602.527
21000000	44000000	4352.437
22000000	44000000	4143.9194
23000000	44000000	4578.4795
24000000	44000000	5206.7446
25000000	44000000	6777.126
26000000	44000000	7993.976
27000000	44000000	6609.8193
28000000	44000000	5348.8696
29000000	44000000	6596.795
30000000	44000000	6446.119
31000000	44000000	6896.1694
32000000	44000000	7123.9814
33000000	44000000	4772.946
34000000	44000000	5338.922
35000000	44000000	6175.09
36000000	44000000	8546.276
37000000	44000000	10148.279
38000000	44000000	10507.306
39000000	44000000	14782.507
40000000	44000000	17602.43
41000000	44000000	17177.715
42000000	44000000	34594.09
43000000	44000000	187828.47
44000000	44000000	608905.56
19000000	45000000	2364.8003
20000000	45000000	6075.45
21000000	45000000	6025.4165
22000000	45000000	4028.0244
23000000	45000000	3840.3457
24000000	45000000	6258.6904
25000000	45000000	7589.8765
26000000	45000000	6039.2793
27000000	45000000	6071.186
28000000	45000000	6248.0063
29000000	45000000	5519.6313
30000000	45000000	7131.6094
31000000	45000000	7338.59
32000000	45000000	7067.252
33000000	45000000	6588.638
34000000	45000000	5253.5225
35000000	45000000	4352.08
36000000	45000000	6155.3325
37000000	45000000	7789.51
38000000	45000000	6756.145
39000000	45000000	10612.828
40000000	45000000	13722.764
41000000	45000000	20043.002
42000000	45000000	31034.44
43000000	45000000	56265.62
44000000	45000000	160886.84
45000000	45000000	661442.4
19000000	46000000	1988.0571
20000000	46000000	5973.953
21000000	46000000	6054.237
22000000	46000000	3741.2366
23000000	46000000	3595.6077
24000000	46000000	7022.7256
25000000	46000000	8006.8955
26000000	46000000	5037.024
27000000	46000000	5645.434
28000000	46000000	6378.0483
29000000	46000000	5017.463
30000000	46000000	6915.3745
31000000	46000000	7594.491
32000000	46000000	6341.7056
33000000	46000000	6811.3765
34000000	46000000	4734.5537
35000000	46000000	3583.6165
36000000	46000000	4835.1357
37000000	46000000	6319.998
38000000	46000000	5144.724
39000000	46000000	8375.445
40000000	46000000	11524.836
41000000	46000000	16660.008
42000000	46000000	20342.69
43000000	46000000	23959.113
44000000	46000000	32371.205
45000000	46000000	121042.71
46000000	46000000	717050.44
19000000	47000000	2807.8271
20000000	47000000	5401.116
21000000	47000000	5081.2075
22000000	47000000	4467.676
23000000	47000000	4488.4995
24000000	47000000	5948.4287
25000000	47000000	6523.15
26000000	47000000	5636.0127
27000000	47000000	5254.0684
28000000	47000000	5375.096
29000000	47000000	5498.803
30000000	47000000	6317.8794
31000000	47000000	6825.032
32000000	47000000	6653.563
33000000	47000000	6118.541
34000000	47000000	5627.142
35000000	47000000	5161.3213
36000000	47000000	6677.307
37000000	47000000	7918.1562
38000000	47000000	7009.174
39000000	47000000	9181.803
40000000	47000000	9975.851
41000000	47000000	10789.176
42000000	47000000	11468.864
43000000	47000000	14924.532
44000000	47000000	19952.07
45000000	47000000	30331.83
46000000	47000000	115274.97
47000000	47000000	625659.7
19000000	48000000	3742.2507
20000000	48000000	5142.912
21000000	48000000	4609.38
22000000	48000000	4435.4688
23000000	48000000	4734.6753
24000000	48000000	5080.0117
25000000	48000000	5953.109
26000000	48000000	6332.637
27000000	48000000	5338.795
28000000	48000000	4950.917
29000000	48000000	5773.9653
30000000	48000000	5704.251
31000000	48000000	6365.125
32000000	48000000	6442.6025
33000000	48000000	5212.975
34000000	48000000	5369.789
35000000	48000000	5614.4014
36000000	48000000	7324.0205
37000000	48000000	8221.825
38000000	48000000	7747.995
39000000	48000000	9141.367
40000000	48000000	8985.255
41000000	48000000	8464.247
42000000	48000000	8768.751
43000000	48000000	12241.176
44000000	48000000	18166.643
45000000	48000000	20368.123
46000000	48000000	38867.465
47000000	48000000	170795.06
48000000	48000000	546341.25
19000000	49000000	2372.5803
20000000	49000000	5666.4688
21000000	49000000	5431.551
22000000	49000000	3968.6787
23000000	49000000	3645.2727
