0	0	1021187.56
0	1000000	253069.67
1000000	1000000	726958.75
0	2000000	75988.06
1000000	2000000	289348.84
2000000	2000000	765699.7
0	3000000	33085.305
1000000	3000000	55016.56
2000000	3000000	151837.62
3000000	3000000	834296.44
0	4000000	21067.709
1000000	4000000	31583.68
2000000	4000000	46165.15
3000000	4000000	188083.83
4000000	4000000	813324.4
0	5000000	15501.874
1000000	5000000	22342.469
2000000	5000000	27254.105
3000000	5000000	58914.273
4000000	5000000	172904.31
5000000	5000000	792165.0
0	6000000	12675.7295
1000000	6000000	14832.4795
2000000	6000000	18286.658
3000000	6000000	28747.074
4000000	6000000	45459.902
5000000	6000000	185457.92
6000000	6000000	759158.8
0	7000000	10824.627
1000000	7000000	13206.617
2000000	7000000	15561.749
3000000	7000000	22407.611
4000000	7000000	28685.549
5000000	7000000	55622.582
6000000	7000000	251804.1
7000000	7000000	706028.2
0	8000000	7420.377
1000000	8000000	11684.797
2000000	8000000	12254.332
3000000	8000000	16400.666
4000000	8000000	22256.873
5000000	8000000	24959.328
6000000	8000000	35938.996
7000000	8000000	151367.2
8000000	8000000	681908.1
0	9000000	6129.6216
1000000	9000000	9186.621
2000000	9000000	9337.571
3000000	9000000	11518.038
4000000	9000000	15646.206
5000000	9000000	13913.613
6000000	9000000	15202.132
7000000	9000000	32084.184
8000000	9000000	175730.66
9000000	9000000	776606.2
0	10000000	7276.0493
1000000	10000000	9802.884
2000000	10000000	10624.593
3000000	10000000	13140.403
4000000	10000000	14924.94
5000000	10000000	18118.209
6000000	10000000	22330.793
7000000	10000000	45156.316
8000000	10000000	108529.57
9000000	10000000	194317.03
10000000	10000000	671105.8
0	11000000	7791.8804
1000000	11000000	6790.3916
2000000	11000000	8533.925
3000000	11000000	9331.837
4000000	11000000	9805.72
5000000	11000000	13829.41
6000000	11000000	18642.174
7000000	11000000	22231.324
8000000	11000000	19895.791
9000000	11000000	20757.717
10000000	11000000	122227.39
11000000	11000000	781261.8
0	12000000	7730.1997
1000000	12000000	8787.995
2000000	12000000	9704.654
3000000	12000000	10865.978
4000000	12000000	12184.5205
5000000	12000000	13895.575
6000000	12000000	16164.0
7000000	12000000	18638.84
8000000	12000000	18073.857
9000000	12000000	19151.475
10000000	12000000	48999.49
11000000	12000000	297099.22
12000000	12000000	740954.3
0	13000000	8877.983
1000000	13000000	9179.555
2000000	13000000	10388.414
3000000	13000000	12178.221
4000000	13000000	12089.46
5000000	13000000	13780.711
6000000	13000000	14966.752
7000000	13000000	16997.059
8000000	13000000	13902.529
9000000	13000000	13029.002
10000000	13000000	27919.143
11000000	13000000	57711.875
12000000	13000000	148630.05
13000000	13000000	779371.8
0	14000000	7344.886
1000000	14000000	8685.199
2000000	14000000	9031.678
3000000	14000000	10400.1
4000000	14000000	10061.27
5000000	14000000	11542.031
6000000	14000000	11839.624
7000000	14000000	12291.262
8000000	14000000	10154.294
9000000	14000000	9214.002
10000000	14000000	15430.937
11000000	14000000	20991.018
12000000	14000000	38286.22
13000000	14000000	166139.44
14000000	14000000	741978.0
0	15000000	6709.413
1000000	15000000	6397.982
2000000	15000000	7425.273
3000000	15000000	8243.881
4000000	15000000	7537.079
5000000	15000000	10070.806
6000000	15000000	11085.534
7000000	15000000	10661.062
8000000	15000000	7188.2925
9000000	15000000	6279.3115
10000000	15000000	12393.99
11000000	15000000	20559.678
12000000	15000000	23857.934
13000000	15000000	65918.84
14000000	15000000	291802.72
15000000	15000000	716589.94
0	16000000	6600.715
1000000	16000000	6703.1562
2000000	16000000	7610.824
3000000	16000000	8542.412
4000000	16000000	7997.0186
5000000	16000000	10186.852
6000000	16000000	11088.935
7000000	16000000	12163.644
8000000	16000000	10307.193
9000000	16000000	8774.248
10000000	16000000	16115.754
11000000	16000000	18580.596
12000000	16000000	19896.643
13000000	16000000	36032.637
14000000	16000000	58975.07
15000000	16000000	205919.11
16000000	16000000	763219.4
0	17000000	5870.608
1000000	17000000	8308.003
2000000	17000000	8471.338
3000000	17000000	9649.65
4000000	17000000	10982.221
5000000	17000000	9639.766
6000000	17000000	8856.051
7000000	17000000	13440.147
8000000	17000000	20145.365
9000000	17000000	19902.941
10000000	17000000	20946.854
11000000	17000000	11037.888
12000000	17000000	17339.48
13000000	17000000	22939.094
14000000	17000000	27876.13
15000000	17000000	31106.457
16000000	17000000	123660.305
17000000	17000000	703535.94
0	18000000	4871.2056
1000000	18000000	6942.8237
2000000	18000000	7151.3916
3000000	18000000	7801.321
4000000	18000000	9025.079
5000000	18000000	8179.459
6000000	18000000	7676.9927
7000000	18000000	11876.802
8000000	18000000	21867.799
9000000	18000000	23273.639
10000000	18000000	20636.053
11000000	18000000	9703.468
12000000	18000000	12175.935
13000000	18000000	14271.239
14000000	18000000	15053.868
15000000	18000000	15521.695
16000000	18000000	38285.316
17000000	18000000	193550.1
18000000	18000000	646857.9
0	19000000	3828.5212
1000000	19000000	6279.4106
2000000	19000000	5866.8545
3000000	19000000	6517.2515
4000000	19000000	8595.5
5000000	19000000	5884.194
6000000	19000000	5202.3735
7000000	19000000	8188.859
8000000	19000000	22971.883
9000000	19000000	29900.41
10000000	19000000	16127.064
11000000	19000000	4682.4785
12000000	19000000	7764.7026
13000000	19000000	7274.7993
14000000	19000000	8389.607
15000000	19000000	6340.576
16000000	19000000	13424.724
17000000	19000000	54508.918
18000000	19000000	166732.0
19000000	19000000	752836.06
0	20000000	4723.9126
1000000	20000000	4868.9346
2000000	20000000	5605.404
3000000	20000000	5802.7983
4000000	20000000	6158.987
5000000	20000000	7255.3516
6000000	20000000	7835.8887
7000000	20000000	9344.89
8000000	20000000	10902.62
9000000	20000000	10002.912
10000000	20000000	13567.333
11000000	20000000	11009.372
12000000	20000000	9255.598
13000000	20000000	10544.932
14000000	20000000	9234.449
15000000	20000000	11918.683
16000000	20000000	19203.17
17000000	20000000	27972.035
18000000	20000000	55153.05
19000000	20000000	88683.19
20000000	20000000	659865.0
0	21000000	3803.3003
1000000	21000000	4018.9707
2000000	21000000	4465.2197
3000000	21000000	4584.361
4000000	21000000	5024.868
5000000	21000000	5595.6724
6000000	21000000	6242.299
7000000	21000000	6944.311
8000000	21000000	7978.8823
9000000	21000000	8267.762
10000000	21000000	9314.896
11000000	21000000	8424.233
12000000	21000000	7583.4185
13000000	21000000	7722.206
14000000	21000000	7490.0654
15000000	21000000	9052.9795
16000000	21000000	12690.629
17000000	21000000	15442.761
18000000	21000000	23608.752
19000000	21000000	33220.926
20000000	21000000	252075.44
21000000	21000000	648284.0
0	22000000	3400.3523
1000000	22000000	3467.7327
2000000	22000000	4003.5496
